# main x,main y,main z,head x,head y,head z,tail x,tail y,tail z
0.293,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.293,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.293,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.154,0.946,0.475,1.454,0.585,0.051,-1.438,0.474
0.292,0.154,0.946,0.475,1.454,0.585,0.051,-1.438,0.474
0.292,0.154,0.946,0.475,1.454,0.585,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.292,0.153,0.946,0.475,1.454,0.586,0.051,-1.438,0.474
0.291,0.153,0.946,0.475,1.454,0.586,0.050,-1.438,0.474
0.291,0.153,0.946,0.475,1.454,0.586,0.050,-1.438,0.473
0.291,0.153,0.946,0.475,1.454,0.586,0.050,-1.438,0.473
0.291,0.154,0.946,0.474,1.454,0.586,0.050,-1.438,0.473
0.291,0.154,0.946,0.474,1.454,0.586,0.050,-1.438,0.473
0.290,0.154,0.946,0.474,1.454,0.586,0.050,-1.438,0.473
0.290,0.154,0.946,0.474,1.454,0.586,0.050,-1.438,0.473
0.290,0.154,0.946,0.474,1.454,0.586,0.050,-1.438,0.473
0.290,0.154,0.946,0.474,1.454,0.586,0.049,-1.438,0.473
0.290,0.154,0.946,0.474,1.454,0.586,0.049,-1.438,0.473
0.290,0.154,0.946,0.474,1.455,0.586,0.049,-1.438,0.473
0.290,0.154,0.946,0.474,1.455,0.586,0.049,-1.438,0.473
0.290,0.154,0.946,0.474,1.455,0.586,0.049,-1.438,0.473
0.290,0.154,0.946,0.474,1.454,0.586,0.050,-1.438,0.473
0.290,0.154,0.946,0.474,1.454,0.586,0.049,-1.438,0.473
0.290,0.154,0.946,0.474,1.455,0.586,0.049,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.049,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.438,0.473
0.288,0.154,0.946,0.474,1.455,0.586,0.048,-1.437,0.473
0.288,0.154,0.946,0.474,1.455,0.586,0.048,-1.437,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.437,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.437,0.473
0.289,0.154,0.946,0.474,1.455,0.586,0.048,-1.437,0.473
0.288,0.154,0.946,0.474,1.455,0.586,0.048,-1.437,0.473
0.288,0.154,0.946,0.474,1.455,0.586,0.048,-1.437,0.473
0.288,0.154,0.946,0.474,1.455,0.586,0.048,-1.437,0.473
0.288,0.154,0.945,0.474,1.455,0.586,0.047,-1.437,0.473
0.288,0.154,0.945,0.474,1.455,0.585,0.047,-1.437,0.473
0.288,0.155,0.945,0.474,1.455,0.585,0.047,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.047,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.047,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.047,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.473,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.473,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.473,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.473,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.472
0.286,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.046,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.286,0.155,0.945,0.474,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.046,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.472
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.287,0.154,0.945,0.476,1.455,0.585,0.044,-1.437,0.473
0.287,0.154,0.945,0.476,1.455,0.585,0.045,-1.437,0.473
0.287,0.154,0.945,0.476,1.455,0.585,0.045,-1.437,0.473
0.287,0.154,0.945,0.476,1.455,0.585,0.045,-1.437,0.473
0.288,0.154,0.945,0.476,1.455,0.586,0.045,-1.437,0.473
0.287,0.154,0.945,0.475,1.455,0.585,0.045,-1.437,0.473
0.287,0.154,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.044,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.043,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.043,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.043,-1.437,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.437,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.044,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.044,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.586,0.044,-1.436,0.473
0.287,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.285,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.472
0.285,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.472
0.285,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.472
0.285,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.472
0.286,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.043,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.472
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.473
0.286,0.155,0.945,0.475,1.455,0.586,0.042,-1.436,0.473
0.286,0.155,0.945,0.475,1.455,0.585,0.042,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.284,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.284,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.284,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.284,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.284,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.284,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.472
0.285,0.155,0.945,0.475,1.455,0.585,0.041,-1.436,0.472
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.472
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.472
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.472
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.472
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.472
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.285,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
0.286,0.155,0.945,0.476,1.455,0.585,0.041,-1.436,0.473
